annotation_id,gtdb_version,gene_id,genome_id,ko,threshold,score,e_value
2798609,207,MVRU01000002.1_36,GCA_002067745.1,K00436,660.5,693.4,0.0
2814407,207,MVZH01000185.1_8,GCA_002068325.1,K00436,660.5,737.7,0.0
2815847,207,MVZK01000256.1_2,GCA_002068355.1,K00436,660.5,701.1,0.0
2818707,207,MWAO01000296.1_5,GCA_002068635.1,K00436,660.5,767.6,0.0
2845045,207,MWCI01000003.1_31,GCA_002069965.1,K00436,660.5,729.3,0.0
2853221,207,MWCO01000084.1_1,GCA_002070115.1,K00436,660.5,702.3,0.0
2863120,207,MWDE01000005.1_23,GCA_002070395.1,K00436,660.5,709.8,0.0
2872730,207,MWDV01000068.1_16,GCA_002070715.1,K00436,660.5,735.1,0.0
2879057,207,MWEK01000010.1_32,GCA_002070955.1,K00436,660.5,755.0,0.0
2889488,207,MWFF01000055.1_49,GCA_002071485.1,K00436,660.5,719.8,0.0
2889873,207,MWFF01000097.1_8,GCA_002071485.1,K00436,660.5,752.3,0.0
2897845,207,LWDH01000049.1_74,GCA_002083395.1,K00436,660.5,753.9,0.0
2911804,207,MSXT01000040.1_12,GCA_002083595.1,K00436,660.5,753.4,0.0
2915154,207,MSXO01000015.1_107,GCA_002083615.1,K00436,660.5,758.6,0.0
2920146,207,MTEI01000009.1_31,GCA_002083775.1,K00436,660.5,775.7,0.0
2939565,207,NBMH01000014.1_13,GCA_002084875.1,K00436,660.5,751.8,0.0
2972761,207,NEED01000022.1_101,GCA_002110465.1,K00436,660.5,788.2,0.0
2983270,207,MBQZ01000023.1_36,GCA_002134785.1,K00436,660.5,767.0,0.0
3053062,207,CP019636.1_857,GCA_002163975.1,K00436,660.5,781.1,0.0
3126191,207,NETF01000058.1_72,GCA_002172675.1,K00436,660.5,731.2,0.0
3126783,207,NETF01000165.1_129,GCA_002172675.1,K00436,660.5,786.7,0.0
3133261,207,MSYE01000230.1_4,GCA_002176905.1,K00436,660.5,771.3,0.0
3381528,207,NCGJ01000009.1_107,GCA_002281555.1,K00436,660.5,765.6,0.0
3403966,207,MTBT01000236.1_7,GCA_002282935.1,K00436,660.5,766.2,0.0
3430703,207,DBAZ01000026.1_72,GCA_002291945.1,K00436,660.5,679.5,0.0
3490585,207,DBEG01000025.1_11,GCA_002293965.1,K00436,660.5,730.5,0.0
3538961,207,DBMU01000007.1_388,GCA_002298225.1,K00436,660.5,689.7,0.0
3546176,207,DBMR01000116.1_66,GCA_002298785.1,K00436,660.5,750.7,0.0
3553036,207,DBMN01000045.1_5,GCA_002298965.1,K00436,660.5,755.4,0.0
3557319,207,DBMO01000010.1_36,GCA_002298995.1,K00436,660.5,716.0,0.0
3561078,207,DBNU01000111.1_5,GCA_002299125.1,K00436,660.5,727.9,0.0
3566259,207,DBNW01000087.1_50,GCA_002299425.1,K00436,660.5,743.0,0.0
3594610,207,DBMG01000001.1_6,GCA_002304785.1,K00436,660.5,732.4,0.0
3647192,207,DBRR01000047.1_68,GCA_002306055.1,K00436,660.5,681.2,0.0
3656188,207,DBTJ01000202.1_20,GCA_002306985.1,K00436,660.5,755.0,0.0
3676104,207,DBTV01000027.1_46,GCA_002307235.1,K00436,660.5,694.3,0.0
3749946,207,DBZK01000041.1_75,GCA_002311135.1,K00436,660.5,700.4,0.0
3764085,207,DBZL01000061.1_17,GCA_002311745.1,K00436,660.5,737.9,0.0
3794979,207,DCFV01000129.1_7,GCA_002314435.1,K00436,660.5,673.4,0.0
3794943,207,DCFV01000091.1_15,GCA_002314435.1,K00436,660.5,699.5,0.0
3860181,207,DCDG01000038.1_8,GCA_002316315.1,K00436,660.5,754.5,0.0
3942258,207,DCSM01000031.1_31,GCA_002325605.1,K00436,660.5,736.9,0.0
3944347,207,DCSN01000246.1_22,GCA_002325645.1,K00436,660.5,773.9,0.0
3966681,207,DCUH01000101.1_27,GCA_002327765.1,K00436,660.5,693.6,0.0
4009054,207,DCTX01000048.1_45,GCA_002329325.1,K00436,660.5,698.9,0.0
4077098,207,DDEN01000061.1_186,GCA_002336115.1,K00436,660.5,709.9,0.0
4077041,207,DDEN01000061.1_54,GCA_002336115.1,K00436,660.5,689.2,0.0
4100644,207,DDEY01000052.1_79,GCA_002336965.1,K00436,660.5,760.0,0.0
4108917,207,DDFG01000004.1_457,GCA_002337055.1,K00436,660.5,767.5,0.0
4109987,207,DDFH01000004.1_98,GCA_002337085.1,K00436,660.5,760.0,0.0
4113200,207,DDFJ01000004.1_1861,GCA_002337125.1,K00436,660.5,687.1,0.0
4113228,207,DDFJ01000004.1_1947,GCA_002337125.1,K00436,660.5,710.0,0.0
4173855,207,DDKP01000171.1_15,GCA_002339745.1,K00436,660.5,685.0,0.0
4176001,207,DDKS01000025.1_13,GCA_002340095.1,K00436,660.5,783.9,0.0
4241685,207,DDST01000024.1_13,GCA_002343485.1,K00436,660.5,741.2,0.0
4248830,207,DDSH01000020.1_41,GCA_002343775.1,K00436,660.5,683.7,0.0
4256664,207,DDTK01000006.1_15,GCA_002344065.1,K00436,660.5,709.6,0.0
4259830,207,DDTQ01000011.1_837,GCA_002344125.1,K00436,660.5,735.4,0.0
4268257,207,DDTL01000093.1_6,GCA_002344345.1,K00436,660.5,717.2,0.0
4284905,207,DDUV01000074.1_34,GCA_002344975.1,K00436,660.5,703.9,0.0
4285889,207,DDUX01000100.1_34,GCA_002345025.1,K00436,660.5,766.0,0.0
4305943,207,DDWF01000133.1_10,GCA_002345845.1,K00436,660.5,786.7,0.0
4336999,207,DDXW01000062.1_24,GCA_002347285.1,K00436,660.5,765.8,0.0
4339941,207,DDXB01000017.1_65,GCA_002347405.1,K00436,660.5,771.1,0.0
4346455,207,DDYH01000050.1_38,GCA_002347615.1,K00436,660.5,771.2,0.0
4349565,207,DDWR01000017.1_17,GCA_002347655.1,K00436,660.5,735.8,0.0
4369074,207,DDYW01000056.1_7,GCA_002348185.1,K00436,660.5,738.5,0.0
4415502,207,DEHU01000304.1_7,GCA_002352125.1,K00436,660.5,681.6,0.0
4419658,207,DEHX01000064.1_17,GCA_002352145.1,K00436,660.5,708.4,0.0
4421157,207,DEHY01000114.1_30,GCA_002352185.1,K00436,660.5,737.1,0.0
4428802,207,DEIJ01000128.1_5,GCA_002352365.1,K00436,660.5,736.8,0.0
4432563,207,DEII01000073.1_7,GCA_002352385.1,K00436,660.5,745.1,0.0
4438864,207,DEIQ01000004.1_31,GCA_002352565.1,K00436,660.5,699.5,0.0
4445735,207,DEIV01000057.1_13,GCA_002352665.1,K00436,660.5,717.7,0.0
4533304,207,DEQR01000020.1_94,GCA_002360535.1,K00436,660.5,765.8,0.0
4626906,207,DFBO01000269.1_2,GCA_002366675.1,K00436,660.5,700.6,0.0
4627654,207,DFBP01000094.1_31,GCA_002366685.1,K00436,660.5,738.7,0.0
4637888,207,DFBZ01000166.1_11,GCA_002366835.1,K00436,660.5,754.5,0.0
4753733,207,DFNF01000033.1_11,GCA_002375935.1,K00436,660.5,744.2,0.0
4814369,207,DFWO01000147.1_27,GCA_002380945.1,K00436,660.5,776.3,0.0
4823338,207,DFWZ01000007.1_35,GCA_002381565.1,K00436,660.5,763.9,0.0
4824694,207,DFWY01000019.1_33,GCA_002381615.1,K00436,660.5,773.0,0.0
4841647,207,DGAG01000011.1_300,GCA_002382325.1,K00436,660.5,681.4,0.0
4846168,207,DFYG01000047.1_5,GCA_002382605.1,K00436,660.5,698.0,0.0
4861328,207,DFYJ01000152.1_27,GCA_002383325.1,K00436,660.5,739.9,0.0
4872314,207,DFZI01000021.1_20,GCA_002383665.1,K00436,660.5,697.5,0.0
4873529,207,DFZC01000008.1_9,GCA_002383685.1,K00436,660.5,704.1,0.0
4895240,207,DGDP01000046.1_12,GCA_002385485.1,K00436,660.5,722.9,0.0
4902298,207,DGDY01000192.1_4,GCA_002385675.1,K00436,660.5,708.5,0.0
4902899,207,DGDZ01000085.1_109,GCA_002385705.1,K00436,660.5,763.2,0.0
4911340,207,DGEO01000026.1_18,GCA_002385985.1,K00436,660.5,686.3,0.0
4955040,207,DGOT01000282.1_4,GCA_002389465.1,K00436,660.5,729.4,0.0
4971546,207,DGOU01000028.1_3,GCA_002390165.1,K00436,660.5,705.6,0.0
5001558,207,DGFE01000060.1_18,GCA_002391525.1,K00436,660.5,735.1,0.0
5005713,207,DGFH01000264.1_2,GCA_002391565.1,K00436,660.5,738.7,0.0
5090736,207,DGYB01000137.1_5,GCA_002396525.1,K00436,660.5,786.4,0.0
5120799,207,DHCY01000022.1_60,GCA_002399085.1,K00436,660.5,671.8,0.0
5142842,207,DGQP01000003.1_229,GCA_002400415.1,K00436,660.5,684.9,0.0
5144922,207,DGQO01000028.1_41,GCA_002400445.1,K00436,660.5,679.1,0.0
5227842,207,DHGK01000323.1_8,GCA_002402755.1,K00436,660.5,759.2,0.0
5237071,207,DHHC01000051.1_28,GCA_002403095.1,K00436,660.5,673.3,0.0
5241105,207,DHHG01000231.1_13,GCA_002403175.1,K00436,660.5,700.3,0.0
5244986,207,DHHO01000020.1_7,GCA_002403335.1,K00436,660.5,700.0,0.0
5261241,207,DHIV01000019.1_25,GCA_002403995.1,K00436,660.5,755.8,0.0
5311117,207,DHPI01000043.1_1,GCA_002407865.1,K00436,660.5,728.5,0.0
5311658,207,DHPL01000011.1_10,GCA_002407905.1,K00436,660.5,683.2,0.0
5327424,207,DHSB01000024.1_78,GCA_002408385.1,K00436,660.5,755.9,0.0
5379833,207,DHRN01000103.1_2,GCA_002411175.1,K00436,660.5,675.9,0.0
5399311,207,DHVR01000061.1_209,GCA_002412765.1,K00436,660.5,695.7,0.0
5428510,207,DHWX01000045.1_51,GCA_002413395.1,K00436,660.5,768.7,0.0
5456012,207,DIAY01000043.1_40,GCA_002414905.1,K00436,660.5,725.5,0.0
5470527,207,DIAS01000062.1_45,GCA_002415855.1,K00436,660.5,733.1,0.0
5470907,207,DIAV01000216.1_9,GCA_002415895.1,K00436,660.5,719.6,0.0
5506557,207,DIEX01000031.1_198,GCA_002418835.1,K00436,660.5,730.4,0.0
5509385,207,DIEZ01000031.1_15,GCA_002418885.1,K00436,660.5,701.6,0.0
5510451,207,DIFA01000003.1_14,GCA_002418895.1,K00436,660.5,720.4,0.0
5510499,207,DIFA01000004.1_75,GCA_002418895.1,K00436,660.5,723.0,0.0
5526427,207,DIFZ01000029.1_53,GCA_002419385.1,K00436,660.5,681.4,0.0
5559334,207,DIKB01000154.1_7,GCA_002421445.1,K00436,660.5,700.2,0.0
5576164,207,DISA01000013.1_13,GCA_002421915.1,K00436,660.5,765.1,0.0
5579101,207,DISP01000156.1_63,GCA_002421995.1,K00436,660.5,730.7,0.0
5582427,207,DISZ01000003.1_65,GCA_002422085.1,K00436,660.5,732.5,0.0
5591441,207,DIUB01000210.1_11,GCA_002422265.1,K00436,660.5,715.5,0.0
5597823,207,DIUY01000022.1_75,GCA_002422395.1,K00436,660.5,760.1,0.0
5606297,207,DIWA01000015.1_67,GCA_002422525.1,K00436,660.5,757.1,0.0
5613141,207,DITE01000061.1_45,GCA_002422725.1,K00436,660.5,734.7,0.0
5628096,207,DIUM01000135.1_177,GCA_002423035.1,K00436,660.5,754.1,0.0
5628983,207,DIUM01000090.1_20,GCA_002423035.1,K00436,660.5,737.3,0.0
5630696,207,DIUT01000059.1_127,GCA_002423105.1,K00436,660.5,708.7,0.0
5643241,207,DIVQ01000169.1_17,GCA_002423325.1,K00436,660.5,688.5,0.0
5654629,207,DIWH01000065.1_15,GCA_002423485.1,K00436,660.5,692.4,0.0
5656170,207,DIWN01000058.1_37,GCA_002423495.1,K00436,660.5,681.4,0.0
5660195,207,DIKK01000001.1_68,GCA_002423605.1,K00436,660.5,707.9,0.0
5690197,207,DILT01000004.1_11,GCA_002425185.1,K00436,660.5,712.0,0.0
5693335,207,DILV01000009.1_157,GCA_002425225.1,K00436,660.5,753.6,0.0
5694460,207,DILW01000115.1_11,GCA_002425245.1,K00436,660.5,751.9,0.0
5697890,207,DIME01000112.1_12,GCA_002425405.1,K00436,660.5,767.8,0.0
5701384,207,DIMS01000071.1_9,GCA_002425685.1,K00436,660.5,717.9,0.0
5705236,207,DINC01000058.1_4,GCA_002425885.1,K00436,660.5,730.1,0.0
5720792,207,DINQ01000021.1_140,GCA_002426795.1,K00436,660.5,729.2,0.0
5757301,207,DJAA01000008.1_15,GCA_002428085.1,K00436,660.5,707.7,0.0
5767940,207,DIVR01000033.1_14,GCA_002428325.1,K00436,660.5,673.3,0.0
5767512,207,DIVR01000041.1_4,GCA_002428325.1,K00436,660.5,741.4,0.0
5786415,207,DIXK01000003.1_42,GCA_002428665.1,K00436,660.5,742.3,0.0
5814712,207,DIYV01000031.1_49,GCA_002429165.1,K00436,660.5,762.0,0.0
5866467,207,DJGN01000016.1_9,GCA_002432275.1,K00436,660.5,720.8,0.0
5878588,207,DJFZ01000006.1_17,GCA_002432655.1,K00436,660.5,712.9,0.0
5880869,207,DJGU01000008.1_5,GCA_002432795.1,K00436,660.5,676.6,0.0
5884702,207,DJHF01000025.1_47,GCA_002433005.1,K00436,660.5,723.5,0.0
5924742,207,DJMI01000119.1_12,GCA_002435335.1,K00436,660.5,746.6,0.0
5939459,207,DIUC01000008.1_57,GCA_002435785.1,K00436,660.5,709.8,0.0
5951939,207,DIXG01000100.1_22,GCA_002436005.1,K00436,660.5,687.8,0.0
5952525,207,DIXJ01000015.1_109,GCA_002436015.1,K00436,660.5,698.0,0.0
6023951,207,DJUX01000012.1_11,GCA_002440665.1,K00436,660.5,786.6,0.0
6031494,207,DJVY01000125.1_3,GCA_002440885.1,K00436,660.5,730.1,0.0
6035253,207,DJWN01000088.1_7,GCA_002440975.1,K00436,660.5,729.0,0.0
6036675,207,DJWO01000009.1_301,GCA_002441005.1,K00436,660.5,755.1,0.0
6047082,207,DJVQ01000059.1_57,GCA_002441265.1,K00436,660.5,693.1,0.0
6059847,207,DJWL01000172.1_14,GCA_002441545.1,K00436,660.5,706.3,0.0
6119733,207,DKBA01000256.1_3,GCA_002450985.1,K00436,660.5,696.7,0.0
6124292,207,DKBC01000226.1_15,GCA_002451065.1,K00436,660.5,752.0,0.0
6151435,207,DKFG01000145.1_6,GCA_002452325.1,K00436,660.5,701.7,0.0
6163508,207,DKFA01000055.1_8,GCA_002452695.1,K00436,660.5,696.2,0.0
6209117,207,DKKP01000252.1_11,GCA_002455335.1,K00436,660.5,713.5,0.0
6263599,207,DKNF01000276.1_10,GCA_002470165.1,K00436,660.5,775.5,0.0
6293844,207,DKQK01000040.1_67,GCA_002471665.1,K00436,660.5,711.3,0.0
6339701,207,DLMH01000117.1_1,GCA_002478115.1,K00436,660.5,682.5,0.0
6340848,207,DLMH01000161.1_5,GCA_002478115.1,K00436,660.5,674.7,0.0
6363686,207,DLME01000260.1_9,GCA_002479215.1,K00436,660.5,701.6,0.0
6364902,207,DLMG01000248.1_2,GCA_002479245.1,K00436,660.5,743.3,0.0
6372881,207,DLNB01000021.1_22,GCA_002479455.1,K00436,660.5,722.3,0.0
6396852,207,DLCK01000072.1_97,GCA_002480565.1,K00436,660.5,729.3,0.0
6468809,207,DLHW01000028.1_94,GCA_002483425.1,K00436,660.5,761.6,0.0
6662351,207,DAWR01000169.1_4,GCA_002506015.1,K00436,660.5,662.1,0.0
6719736,207,NSJJ01000004.1_165,GCA_002632355.1,K00436,660.5,769.7,0.0
6810730,207,NYYH01000021.1_58,GCA_002686705.1,K00436,660.5,729.0,0.0
6818770,207,NYZC01000119.1_13,GCA_002686995.1,K00436,660.5,760.1,0.0
6823247,207,NYZG01000354.1_7,GCA_002687025.1,K00436,660.5,754.3,0.0
7006208,207,NZXU01000033.1_51,GCA_002698425.1,K00436,660.5,750.3,0.0
7028752,207,PABI01000168.1_10,GCA_002699125.1,K00436,660.5,742.4,0.0
7043346,207,PABP01000036.1_317,GCA_002699585.1,K00436,660.5,713.8,0.0
7043820,207,PABP01000038.1_915,GCA_002699585.1,K00436,660.5,694.5,0.0
7095591,207,NZXG01000038.1_56,GCA_002701845.1,K00436,660.5,692.8,0.0
7102848,207,NZXX01000001.1_1472,GCA_002702065.1,K00436,660.5,716.1,0.0
7108191,207,PABB01000005.1_134,GCA_002702655.1,K00436,660.5,731.7,0.0
7113394,207,PABH01000063.1_11,GCA_002702705.1,K00436,660.5,695.3,0.0
7136694,207,PAIY01000088.1_10,GCA_002704825.1,K00436,660.5,740.0,0.0
7171261,207,PAKZ01000032.1_25,GCA_002706335.1,K00436,660.5,749.2,0.0
7239244,207,PAPM01000035.1_134,GCA_002708905.1,K00436,660.5,713.0,0.0
7304510,207,PARP01000021.1_6,GCA_002711565.1,K00436,660.5,739.0,0.0
7746235,207,NVSZ01000035.1_15,GCA_002732845.1,K00436,660.5,732.8,0.0
7768447,207,NVVN01000009.1_46,GCA_002733355.1,K00436,660.5,674.7,0.0
7778532,207,NVVW01000007.1_79,GCA_002733505.1,K00436,660.5,678.9,0.0
7791875,207,NVWQ02000058.1_34,GCA_002733715.2,K00436,660.5,668.2,0.0
7871340,207,PDQY01000041.1_21,GCA_002746795.1,K00436,660.5,746.2,0.0
7915926,207,PDSZ01000013.1_16,GCA_002748705.1,K00436,660.5,762.0,0.0
7938177,207,PEAA01000008.1_10,GCA_002753275.1,K00436,660.5,752.4,0.0
7978844,207,PCUL01000288.1_13,GCA_002771745.1,K00436,660.5,735.1,0.0
8013410,207,PEWW01000182.1_6,GCA_002779345.1,K00436,660.5,678.5,0.0
8017459,207,PEWE01000002.1_199,GCA_002779605.1,K00436,660.5,759.2,0.0
8024385,207,PEWQ01000031.1_6,GCA_002780065.1,K00436,660.5,720.6,0.0
8039337,207,PFGT01000011.1_39,GCA_002782005.1,K00436,660.5,757.1,0.0
8059355,207,PFJX01000142.1_9,GCA_002784045.1,K00436,660.5,764.7,0.0
8061764,207,PFJY01000136.1_19,GCA_002784065.1,K00436,660.5,775.8,0.0
8064344,207,PFKE01000010.1_36,GCA_002784145.1,K00436,660.5,710.5,0.0
8065858,207,PFKL01000001.1_5,GCA_002784245.1,K00436,660.5,761.7,0.0
8081486,207,PCTW01000032.1_49,GCA_002786715.1,K00436,660.5,688.2,0.0
8086704,207,PCUV01000047.1_4,GCA_002786915.1,K00436,660.5,772.4,0.0
8109671,207,PFUD01000196.1_24,GCA_002789915.1,K00436,660.5,769.2,0.0
8111642,207,PFUG01000188.1_5,GCA_002789955.1,K00436,660.5,690.7,0.0
8124336,207,PFXG01000082.1_24,GCA_002791545.1,K00436,660.5,765.3,0.0
8125941,207,PFXI01000073.1_20,GCA_002791575.1,K00436,660.5,756.5,0.0
8143436,207,PGTJ01000038.1_7,GCA_002794515.1,K00436,660.5,721.1,0.0
8144651,207,PGTK01000011.1_14,GCA_002794705.1,K00436,660.5,721.1,0.0
8155054,207,LUGL01000109.1_9,GCA_002796835.1,K00436,660.5,778.0,0.0
8209514,207,PGXT01000033.1_8,GCA_002839285.1,K00436,660.5,733.3,0.0
8223653,207,PGXY01000002.1_315,GCA_002839375.1,K00436,660.5,732.2,0.0
8228979,207,PGYD01000021.1_18,GCA_002839495.1,K00436,660.5,755.1,0.0
8259640,207,PGZN01000018.1_14,GCA_002840165.1,K00436,660.5,688.5,0.0
8262978,207,PHAB01000010.1_71,GCA_002840275.1,K00436,660.5,679.0,0.0
8274407,207,PHBH01000002.1_78,GCA_002840535.1,K00436,660.5,690.4,0.0
8285317,207,PHBW01000010.1_93,GCA_002840715.1,K00436,660.5,690.0,0.0
8286642,207,PHBY01000003.1_19,GCA_002840735.1,K00436,660.5,690.6,0.0
8289407,207,PHBZ01000004.1_77,GCA_002840755.1,K00436,660.5,686.5,0.0
8292760,207,PHCE01000012.1_102,GCA_002840765.1,K00436,660.5,788.2,0.0
8293738,207,PHCH01000035.1_29,GCA_002840785.1,K00436,660.5,785.6,0.0
8295931,207,PHCQ01000194.1_1,GCA_002840835.1,K00436,660.5,698.4,0.0
8298908,207,PHCS01000070.1_10,GCA_002840845.1,K00436,660.5,757.9,0.0
8303664,207,PHDH01000079.1_3,GCA_002840935.1,K00436,660.5,728.2,0.0
8305218,207,PHDN01000020.1_30,GCA_002840975.1,K00436,660.5,735.3,0.0
