annotation_id,gtdb_version,gene_id,genome_id,ko,threshold,score,e_value
2029965,207,MGQK01000114.1_20,GCA_001797815.1,K18006,293.43,329.2,0.0
2091754,207,MGVN01000250.1_15,GCA_001800515.1,K18006,293.43,307.4,0.0
2100779,207,MGWO01000007.1_976,GCA_001801025.1,K18006,293.43,393.1,0.0
2103665,207,MGWR01000070.1_18,GCA_001801085.1,K18006,293.43,394.8,0.0
2106535,207,MGWZ01000104.1_25,GCA_001801175.1,K18006,293.43,395.0,0.0
2107264,207,MGXA01000033.1_36,GCA_001801215.1,K18006,293.43,392.4,0.0
2131381,207,MGZB01000016.1_82,GCA_001801995.1,K18006,293.43,382.6,0.0
2167251,207,MHBE01000022.1_20,GCA_001803205.1,K18006,293.43,340.4,0.0
2171046,207,MHBL01000312.1_11,GCA_001803235.1,K18006,293.43,342.9,0.0
2172819,207,MHBQ01000132.1_10,GCA_001803315.1,K18006,293.43,339.3,0.0
2202500,207,MHBK01000010.1_25,GCA_001804865.1,K18006,293.43,335.9,0.0
2205363,207,MHBM01000305.1_15,GCA_001804885.1,K18006,293.43,338.0,0.0
2225096,207,MHHG01000012.1_15,GCA_001805965.1,K18006,293.43,349.7,0.0
2251491,207,MHXU01000123.1_7,GCA_001824555.1,K18006,293.43,350.4,0.0
2258524,207,MHXZ01000066.1_58,GCA_001825665.1,K18006,293.43,342.9,0.0
2260371,207,MHYA01000147.1_2,GCA_001825675.1,K18006,293.43,332.7,0.0
2268674,207,MHZX01000066.1_6,GCA_001828935.1,K18006,293.43,382.6,0.0
2279007,207,MIBH01000012.1_31,GCA_001829455.1,K18006,293.43,300.0,0.0
2281774,207,MIBJ01000082.1_12,GCA_001829495.1,K18006,293.43,293.7,0.0
2321553,207,MNXA01000003.1_21,GCA_001871195.1,K18006,293.43,408.5,0.0
2335257,207,MNWZ01000019.1_5,GCA_001871925.1,K18006,293.43,406.3,0.0
2339081,207,MNXU01000002.1_28,GCA_001872285.1,K18006,293.43,376.9,0.0
2402243,207,MLAX01000004.1_251,GCA_001890945.1,K18006,293.43,336.9,0.0
2438766,207,MKUH01000001.1_103,GCA_001897745.1,K18006,293.43,397.7,0.0
2818669,207,MWAO01000276.1_6,GCA_002068635.1,K18006,293.43,328.2,0.0
2845043,207,MWCI01000003.1_29,GCA_002069965.1,K18006,293.43,305.4,0.0
2879059,207,MWEK01000010.1_34,GCA_002070955.1,K18006,293.43,351.9,0.0
2889486,207,MWFF01000055.1_47,GCA_002071485.1,K18006,293.43,315.3,0.0
2897635,207,LWDH01000045.1_50,GCA_002083395.1,K18006,293.43,385.5,0.0
2915152,207,MSXO01000015.1_105,GCA_002083615.1,K18006,293.43,395.7,0.0
2920148,207,MTEI01000009.1_33,GCA_002083775.1,K18006,293.43,390.8,0.0
2982821,207,MBQZ01000014.1_5,GCA_002134785.1,K18006,293.43,365.0,0.0
3133260,207,MSYE01000230.1_2,GCA_002176905.1,K18006,293.43,332.3,0.0
3287021,207,NQJH01000337.1_2,GCA_002256685.1,K18006,293.43,389.0,0.0
3288083,207,NQJI01000055.1_3,GCA_002256705.1,K18006,293.43,401.7,0.0
3381525,207,NCGJ01000009.1_103,GCA_002281555.1,K18006,293.43,371.5,0.0
3491631,207,DBEH01000006.1_5,GCA_002294005.1,K18006,293.43,310.0,0.0
3553038,207,DBMN01000045.1_7,GCA_002298965.1,K18006,293.43,387.8,0.0
3561080,207,DBNU01000111.1_7,GCA_002299125.1,K18006,293.43,370.7,0.0
3566530,207,DBNW01000051.1_6,GCA_002299425.1,K18006,293.43,397.9,0.0
3568516,207,DBNZ01000125.1_7,GCA_002299495.1,K18006,293.43,397.0,0.0
3898122,207,DCFP01000025.1_6,GCA_002319925.1,K18006,293.43,382.4,0.0
3966679,207,DCUH01000101.1_25,GCA_002327765.1,K18006,293.43,331.1,0.0
4100642,207,DDEY01000052.1_77,GCA_002336965.1,K18006,293.43,390.0,0.0
4108919,207,DDFG01000004.1_459,GCA_002337055.1,K18006,293.43,396.6,0.0
4109985,207,DDFH01000004.1_96,GCA_002337085.1,K18006,293.43,388.9,0.0
4175999,207,DDKS01000025.1_11,GCA_002340095.1,K18006,293.43,410.5,0.0
4241687,207,DDST01000024.1_15,GCA_002343485.1,K18006,293.43,385.8,0.0
4268259,207,DDTL01000093.1_8,GCA_002344345.1,K18006,293.43,315.9,0.0
4285887,207,DDUX01000100.1_32,GCA_002345025.1,K18006,293.43,395.8,0.0
4305945,207,DDWF01000133.1_12,GCA_002345845.1,K18006,293.43,407.1,0.0
4337001,207,DDXW01000062.1_26,GCA_002347285.1,K18006,293.43,392.1,0.0
4339939,207,DDXB01000017.1_63,GCA_002347405.1,K18006,293.43,388.5,0.0
4346457,207,DDYH01000050.1_40,GCA_002347615.1,K18006,293.43,413.8,0.0
4369072,207,DDYW01000056.1_5,GCA_002348185.1,K18006,293.43,315.4,0.0
4421159,207,DEHY01000114.1_32,GCA_002352185.1,K18006,293.43,386.2,0.0
4432561,207,DEII01000073.1_5,GCA_002352385.1,K18006,293.43,405.5,0.0
4438862,207,DEIQ01000004.1_29,GCA_002352565.1,K18006,293.43,334.1,0.0
4533306,207,DEQR01000020.1_96,GCA_002360535.1,K18006,293.43,387.9,0.0
4627656,207,DFBP01000094.1_33,GCA_002366685.1,K18006,293.43,323.9,0.0
4637886,207,DFBZ01000166.1_9,GCA_002366835.1,K18006,293.43,364.1,0.0
4815480,207,DFWT01000009.1_3,GCA_002381045.1,K18006,293.43,366.7,0.0
4823340,207,DFWZ01000007.1_37,GCA_002381565.1,K18006,293.43,395.0,0.0
4824692,207,DFWY01000019.1_31,GCA_002381615.1,K18006,293.43,388.1,0.0
4861326,207,DFYJ01000152.1_25,GCA_002383325.1,K18006,293.43,298.2,0.0
5001560,207,DGFE01000060.1_20,GCA_002391525.1,K18006,293.43,381.7,0.0
5092015,207,DGYB01000175.1_6,GCA_002396525.1,K18006,293.43,403.3,0.0
5227840,207,DHGK01000323.1_6,GCA_002402755.1,K18006,293.43,340.7,0.0
5261243,207,DHIV01000019.1_27,GCA_002403995.1,K18006,293.43,386.5,0.0
5311119,207,DHPI01000043.1_3,GCA_002407865.1,K18006,293.43,311.9,0.0
5327422,207,DHSB01000024.1_76,GCA_002408385.1,K18006,293.43,327.0,0.0
5428512,207,DHWX01000045.1_53,GCA_002413395.1,K18006,293.43,389.0,0.0
5470529,207,DIAS01000062.1_47,GCA_002415855.1,K18006,293.43,305.5,0.0
5506555,207,DIEX01000031.1_196,GCA_002418835.1,K18006,293.43,305.0,0.0
5576166,207,DISA01000013.1_15,GCA_002421915.1,K18006,293.43,392.0,0.0
5582429,207,DISZ01000003.1_67,GCA_002422085.1,K18006,293.43,315.5,0.0
5597896,207,DIUY01000029.1_3,GCA_002422395.1,K18006,293.43,408.8,0.0
5606299,207,DIWA01000015.1_69,GCA_002422525.1,K18006,293.43,346.9,0.0
5613143,207,DITE01000061.1_47,GCA_002422725.1,K18006,293.43,298.5,0.0
5628094,207,DIUM01000135.1_175,GCA_002423035.1,K18006,293.43,387.7,0.0
5642329,207,DIVI01000227.1_8,GCA_002423305.1,K18006,293.43,411.0,0.0
5693333,207,DILV01000009.1_155,GCA_002425225.1,K18006,293.43,403.6,0.0
5694462,207,DILW01000115.1_13,GCA_002425245.1,K18006,293.43,395.9,0.0
5698537,207,DIME01000002.1_1,GCA_002425405.1,K18006,293.43,399.3,0.0
5705234,207,DINC01000058.1_2,GCA_002425885.1,K18006,293.43,306.4,0.0
5814710,207,DIYV01000031.1_47,GCA_002429165.1,K18006,293.43,394.0,0.0
5878590,207,DJFZ01000006.1_19,GCA_002432655.1,K18006,293.43,339.6,0.0
5925784,207,DJMI01000008.1_17,GCA_002435335.1,K18006,293.43,386.3,0.0
6023949,207,DJUX01000012.1_9,GCA_002440665.1,K18006,293.43,411.2,0.0
6124294,207,DKBC01000226.1_17,GCA_002451065.1,K18006,293.43,389.9,0.0
6263597,207,DKNF01000276.1_8,GCA_002470165.1,K18006,293.43,406.8,0.0
6293846,207,DKQK01000040.1_69,GCA_002471665.1,K18006,293.43,350.3,0.0
6470309,207,DLHW01000030.1_14,GCA_002483425.1,K18006,293.43,396.2,0.0
6719738,207,NSJJ01000004.1_167,GCA_002632355.1,K18006,293.43,400.0,0.0
6818772,207,NYZC01000119.1_15,GCA_002686995.1,K18006,293.43,345.1,0.0
7006206,207,NZXU01000033.1_49,GCA_002698425.1,K18006,293.43,327.5,0.0
7095589,207,NZXG01000038.1_54,GCA_002701845.1,K18006,293.43,334.5,0.0
7171263,207,PAKZ01000032.1_27,GCA_002706335.1,K18006,293.43,327.7,0.0
7239246,207,PAPM01000035.1_136,GCA_002708905.1,K18006,293.43,320.5,0.0
7304512,207,PARP01000021.1_8,GCA_002711565.1,K18006,293.43,293.6,0.0
7746233,207,NVSZ01000035.1_13,GCA_002732845.1,K18006,293.43,322.1,0.0
7915924,207,PDSZ01000013.1_14,GCA_002748705.1,K18006,293.43,347.8,0.0
7938175,207,PEAA01000008.1_8,GCA_002753275.1,K18006,293.43,392.9,0.0
8017457,207,PEWE01000002.1_197,GCA_002779605.1,K18006,293.43,406.9,0.0
8024387,207,PEWQ01000031.1_8,GCA_002780065.1,K18006,293.43,328.8,0.0
8039339,207,PFGT01000011.1_41,GCA_002782005.1,K18006,293.43,380.9,0.0
8059415,207,PFJX01000144.1_2,GCA_002784045.1,K18006,293.43,380.1,0.0
8061762,207,PFJY01000136.1_17,GCA_002784065.1,K18006,293.43,393.1,0.0
8065860,207,PFKL01000001.1_7,GCA_002784245.1,K18006,293.43,375.3,0.0
8086702,207,PCUV01000047.1_2,GCA_002786915.1,K18006,293.43,387.8,0.0
8109669,207,PFUD01000196.1_22,GCA_002789915.1,K18006,293.43,374.3,0.0
8112556,207,PFUG01000664.1_3,GCA_002789955.1,K18006,293.43,335.7,0.0
8124334,207,PFXG01000082.1_22,GCA_002791545.1,K18006,293.43,406.0,0.0
8125939,207,PFXI01000073.1_18,GCA_002791575.1,K18006,293.43,407.0,0.0
8209512,207,PGXT01000033.1_6,GCA_002839285.1,K18006,293.43,304.1,0.0
8223651,207,PGXY01000002.1_313,GCA_002839375.1,K18006,293.43,312.6,0.0
8228981,207,PGYD01000021.1_20,GCA_002839495.1,K18006,293.43,347.1,0.0
8292758,207,PHCE01000012.1_100,GCA_002840765.1,K18006,293.43,406.5,0.0
8293736,207,PHCH01000035.1_27,GCA_002840785.1,K18006,293.43,410.1,0.0
8298910,207,PHCS01000070.1_12,GCA_002840845.1,K18006,293.43,404.6,0.0
8303666,207,PHDH01000079.1_5,GCA_002840935.1,K18006,293.43,304.7,0.0
8305779,207,PHDM01000023.1_31,GCA_002840985.1,K18006,293.43,297.8,0.0
8369096,207,PHCF01000037.1_3,GCA_002842145.1,K18006,293.43,405.6,0.0
8376511,207,PHCC01000017.1_70,GCA_002842215.1,K18006,293.43,338.8,0.0
8379543,207,PHCO01000285.1_2,GCA_002842265.1,K18006,293.43,381.2,0.0
8385069,207,PHCU01000042.1_25,GCA_002842345.1,K18006,293.43,407.5,0.0
8386375,207,PHCV01000008.1_14,GCA_002842395.1,K18006,293.43,394.9,0.0
8390091,207,PHDB01000052.1_8,GCA_002842495.1,K18006,293.43,311.4,0.0
8390312,207,PHDB01000115.1_2,GCA_002842495.1,K18006,293.43,297.8,0.0
8399707,207,PHDU01000001.1_11,GCA_002842755.1,K18006,293.43,294.3,0.0
8414902,207,PGZD01000037.1_8,GCA_002843155.1,K18006,293.43,401.1,0.0
8424225,207,PHSQ01000001.1_1042,GCA_002862095.1,K18006,293.43,344.2,0.0
8425870,207,PHSP01000001.1_2130,GCA_002862125.1,K18006,293.43,404.6,0.0
8497886,207,PKTF01000020.1_7,GCA_002869275.1,K18006,293.43,340.6,0.0
8506211,207,PKSZ01000655.1_3,GCA_002869425.1,K18006,293.43,317.9,0.0
8509139,207,PKSW01000098.1_6,GCA_002869465.1,K18006,293.43,300.9,0.0
8537106,207,PNJE01000152.1_9,GCA_002877915.1,K18006,293.43,300.6,0.0
8640173,207,PERF01000139.1_2,GCA_002928495.1,K18006,293.43,386.8,0.0
8649392,207,PERU01000010.1_100,GCA_002928965.1,K18006,293.43,389.9,0.0
8653669,207,PESC01000048.1_10,GCA_002929135.1,K18006,293.43,404.8,0.0
8820864,207,PQCP01000115.1_27,GCA_003062205.1,K18006,293.43,376.5,0.0
8839820,207,PQAG01000102.1_10,GCA_003104895.1,K18006,293.43,398.3,0.0
8846963,207,PQAF01000027.1_161,GCA_003105015.1,K18006,293.43,405.2,0.0
8856944,207,PQAI01000242.1_7,GCA_003105245.1,K18006,293.43,393.0,0.0
8928054,207,PKZM01000058.1_43,GCA_003133065.1,K18006,293.43,326.9,0.0
8933517,207,PKWL01000103.1_2,GCA_003133225.1,K18006,293.43,384.0,0.0
8937594,207,PKWM01000052.1_10,GCA_003133245.1,K18006,293.43,382.1,0.0
8966854,207,PLAI01000141.1_16,GCA_003134075.1,K18006,293.43,365.6,0.0
8978226,207,PLBS01000008.1_21,GCA_003134595.1,K18006,293.43,380.3,0.0
9020733,207,PNBO01000253.1_10,GCA_003136095.1,K18006,293.43,332.6,0.0
9043326,207,PLEY01000063.1_35,GCA_003136595.1,K18006,293.43,319.4,0.0
9194849,207,PLMU01000018.1_44,GCA_003142595.1,K18006,293.43,348.0,0.0
9204136,207,PLNW01000048.1_7,GCA_003142855.1,K18006,293.43,332.6,0.0
9273775,207,PLYB01000163.1_18,GCA_003151655.1,K18006,293.43,394.3,0.0
9318900,207,PLZT01000651.1_7,GCA_003152255.1,K18006,293.43,364.8,0.0
9344863,207,PMBS01000380.1_2,GCA_003153015.1,K18006,293.43,295.9,0.0
9348233,207,PMBV01000170.1_3,GCA_003153055.1,K18006,293.43,381.8,0.0
9354417,207,PLWV01000008.1_166,GCA_003153155.1,K18006,293.43,399.3,0.0
9373634,207,PLYS01000589.1_27,GCA_003153455.1,K18006,293.43,402.1,0.0
9396313,207,PMBZ01000220.1_7,GCA_003153975.1,K18006,293.43,384.1,0.0
9441150,207,PMCR01000192.1_3,GCA_003155465.1,K18006,293.43,334.9,0.0
9467359,207,PMIF01000182.1_15,GCA_003157035.1,K18006,293.43,390.7,0.0
9485378,207,PMKG01000072.1_5,GCA_003157675.1,K18006,293.43,332.4,0.0
9496988,207,PMHP01000098.1_80,GCA_003158195.1,K18006,293.43,327.8,0.0
9499701,207,PMIH01000173.1_5,GCA_003158255.1,K18006,293.43,393.1,0.0
9506926,207,PMJA01000298.1_8,GCA_003158415.1,K18006,293.43,402.9,0.0
9508627,207,PMJO01000255.1_3,GCA_003158455.1,K18006,293.43,334.5,0.0
9512851,207,PMJK01000160.1_6,GCA_003158505.1,K18006,293.43,354.5,0.0
9518804,207,PMLB01000176.1_3,GCA_003158735.1,K18006,293.43,341.6,0.0
9529385,207,PMLH01000392.1_3,GCA_003159055.1,K18006,293.43,343.6,0.0
9570724,207,PMMM01000109.1_10,GCA_003162245.1,K18006,293.43,342.9,0.0
9708368,207,PLTN01000182.1_45,GCA_003164495.1,K18006,293.43,319.7,0.0
9727550,207,PLRT01000251.1_16,GCA_003164915.1,K18006,293.43,378.5,0.0
9741402,207,PLSK01000232.1_5,GCA_003165155.1,K18006,293.43,308.0,0.0
9811573,207,PMSX01000061.1_32,GCA_003167495.1,K18006,293.43,350.1,0.0
9596418,207,PMZS01000397.1_3,GCA_003170115.1,K18006,293.43,314.9,0.0
9937968,207,PMYD01000037.1_9,GCA_003171335.1,K18006,293.43,321.2,0.0
10463565,207,QJPH01000187.1_25,GCA_003242955.1,K18006,293.43,401.3,0.0
10527739,207,QKAU01000056.1_22,GCA_003246265.1,K18006,293.43,346.7,0.0
10534415,207,QKAF01000032.1_32,GCA_003246455.1,K18006,293.43,337.7,0.0
10624444,207,QKHS01000015.1_16,GCA_003249955.1,K18006,293.43,308.6,0.0
10660143,207,QKDO01000086.1_54,GCA_003252075.1,K18006,293.43,323.0,0.0
10663325,207,QKDJ01000312.1_3,GCA_003252145.1,K18006,293.43,406.9,0.0
10666056,207,QKFE01000087.1_3,GCA_003252225.1,K18006,293.43,344.9,0.0
10669177,207,QKEH01000060.1_6,GCA_003252385.1,K18006,293.43,301.7,0.0
10708679,207,KZ836142.1_9,GCA_003265685.1,K18006,293.43,356.0,0.0
11051584,207,QPGA01000001.1_235,GCA_003332265.1,K18006,293.43,401.8,0.0
11786919,207,QFXI01000026.1_31,GCA_003402315.1,K18006,293.43,398.8,0.0
11788730,207,QFXH01000018.1_17,GCA_003402345.1,K18006,293.43,390.4,0.0
11790398,207,QFXJ01000056.1_19,GCA_003402375.1,K18006,293.43,391.6,0.0
11797472,207,QUAH01000001.1_165,GCA_003426165.1,K18006,293.43,295.9,0.0
11881562,207,DMCN01000019.1_31,GCA_003445795.1,K18006,293.43,397.3,0.0
12554952,207,DMKK01000060.1_4,GCA_003454335.1,K18006,293.43,376.4,0.0
12752310,207,DMTJ01000544.1_5,GCA_003477185.1,K18006,293.43,327.4,0.0
12883861,207,DNIF01000256.1_8,GCA_003485715.1,K18006,293.43,369.6,0.0
12990412,207,DNTK01000574.1_2,GCA_003508755.1,K18006,293.43,296.8,0.0
13047493,207,DOOY01000095.1_2,GCA_003514765.1,K18006,293.43,379.7,0.0
12782339,207,DOVS01000293.1_2,GCA_003519965.1,K18006,293.43,402.3,0.0
12590928,207,PUMT01000267.1_9,GCA_003551495.1,K18006,293.43,300.6,0.0
12638539,207,PUPC01000382.1_2,GCA_003553185.1,K18006,293.43,330.1,0.0
12476125,207,PWHJ01000055.1_7,GCA_003554865.1,K18006,293.43,306.8,0.0
12508979,207,PWOE01000085.1_5,GCA_003557585.1,K18006,293.43,306.6,0.0
12517510,207,PWND01000138.1_4,GCA_003557965.1,K18006,293.43,308.6,0.0
12351938,207,PWKM01000123.1_7,GCA_003559755.1,K18006,293.43,329.0,0.0
12409635,207,PWTM01000309.1_89,GCA_003563855.1,K18006,293.43,338.4,0.0
12209030,207,PXBB01000156.1_14,GCA_003565735.1,K18006,293.43,313.0,0.0
12330974,207,QXPY01000005.1_20,GCA_003583745.1,K18006,293.43,399.7,0.0
12089889,207,QVQE01000086.1_14,GCA_003584865.1,K18006,293.43,396.3,0.0
12090810,207,QVQD01000184.1_29,GCA_003584875.1,K18006,293.43,400.0,0.0
12092077,207,QVQF01000152.1_40,GCA_003584895.1,K18006,293.43,392.0,0.0
12019935,207,QNCB01000244.1_2,GCA_003644335.1,K18006,293.43,347.8,0.0
12047457,207,QNBH01000079.1_6,GCA_003645645.1,K18006,293.43,331.5,0.0
12057396,207,QNDR01000011.1_6,GCA_003646025.1,K18006,293.43,347.0,0.0
12073613,207,QMLQ01000359.1_2,GCA_003646815.1,K18006,293.43,323.5,0.0
11942204,207,QMPO01000043.1_5,GCA_003648625.1,K18006,293.43,295.4,0.0
11948508,207,QMQA01000237.1_3,GCA_003648845.1,K18006,293.43,345.0,0.0
11802365,207,QMPA01000161.1_4,GCA_003650365.1,K18006,293.43,299.7,0.0
11802778,207,QMPP01000004.1_9,GCA_003650425.1,K18006,293.43,305.0,0.0
11704566,207,RCHN01000006.1_103,GCA_003671495.1,K18006,293.43,329.3,0.0
11716856,207,RFJX01000135.1_6,GCA_003694425.1,K18006,293.43,373.4,0.0
13305808,207,RFIB01000095.1_8,GCA_003695625.1,K18006,293.43,307.8,0.0
13590652,207,RFFQ01000003.1_45,GCA_003697105.1,K18006,293.43,303.9,0.0
13913076,207,RPQJ01000078.1_2,GCA_003819815.1,K18006,293.43,385.0,0.0
13965036,207,RXJY01000023.1_5,GCA_003963015.1,K18006,293.43,396.4,0.0
13971436,207,RXJQ01000031.1_71,GCA_003963115.1,K18006,293.43,370.8,0.0
13983211,207,RXJP01000077.1_5,GCA_003963315.1,K18006,293.43,389.5,0.0
13995460,207,AP018718.1_685,GCA_003966565.1,K18006,293.43,365.1,0.0
13745606,207,RXIX01000031.1_11,GCA_003989075.1,K18006,293.43,376.6,0.0
13747598,207,RXIV01000003.1_121,GCA_003989085.1,K18006,293.43,378.4,0.0
13856789,207,SEYW01000016.1_30,GCA_004168015.1,K18006,293.43,412.2,0.0
13670412,207,SHLT01000060.1_6,GCA_004282875.1,K18006,293.43,352.0,0.0
13475207,207,REAW01000022.1_35,GCA_004293725.1,K18006,293.43,380.2,0.0
13535610,207,SCUU01000096.1_25,GCA_004297065.1,K18006,293.43,382.9,0.0
13556800,207,SCTN01000357.1_6,GCA_004297345.1,K18006,293.43,380.7,0.0
13589039,207,SCSX01000002.1_10,GCA_004297825.1,K18006,293.43,313.3,0.0
13380889,207,SCPW01000331.1_3,GCA_004298605.1,K18006,293.43,392.7,0.0
13380781,207,SCPW01000302.1_3,GCA_004298605.1,K18006,293.43,403.6,0.0
13402786,207,SCPZ01000097.1_151,GCA_004299305.1,K18006,293.43,408.7,0.0
13406149,207,SCST01000768.1_15,GCA_004299465.1,K18006,293.43,405.7,0.0
13187114,207,SCTW01000132.1_13,GCA_004322395.1,K18006,293.43,401.8,0.0
13194391,207,AP019373.1_713,GCA_004323595.1,K18006,293.43,363.0,0.0
13087332,207,NKXK01000013.1_9,GCA_004379165.1,K18006,293.43,409.6,0.0
13100405,207,SPDA01000020.1_3,GCA_004525155.1,K18006,293.43,334.4,0.0
13110814,207,SPBV01000016.1_7,GCA_004525885.1,K18006,293.43,395.9,0.0
11496728,207,SXIP01000253.1_15,GCA_005772825.1,K18006,293.43,405.5,0.0
11312004,207,SXJH01000194.1_3,GCA_005779435.1,K18006,293.43,382.0,0.0
11378659,207,SXQV01000004.1_7,GCA_005792805.1,K18006,293.43,403.9,0.0
14042182,207,VBWA01000009.1_104,GCA_006218025.1,K18006,293.43,384.2,0.0
14046552,207,VBWD01000034.1_11,GCA_006218055.1,K18006,293.43,393.8,0.0
14085361,207,SBFV01000121.1_2,GCA_006227775.1,K18006,293.43,381.5,0.0
14124607,207,SPJS01000061.1_120,GCA_006844705.1,K18006,293.43,352.1,0.0
14263770,207,SKOM01000171.1_10,GCA_007120095.1,K18006,293.43,393.7,0.0
14272195,207,SKNT01000109.1_16,GCA_007120385.1,K18006,293.43,309.7,0.0
14397602,207,SLCY01000031.1_15,GCA_007125585.1,K18006,293.43,309.7,0.0
14406992,207,SLCF01000040.1_4,GCA_007125955.1,K18006,293.43,295.4,0.0
14472426,207,SKXL01000029.1_7,GCA_007128425.1,K18006,293.43,314.2,0.0
14484824,207,SKWO01000010.1_48,GCA_007128895.1,K18006,293.43,388.0,0.0
14503891,207,SKUN01000114.1_35,GCA_007129945.1,K18006,293.43,312.1,0.0
14509469,207,SLSZ01000224.1_4,GCA_007130125.1,K18006,293.43,305.4,0.0
14526543,207,SLSH01000298.1_6,GCA_007130555.1,K18006,293.43,317.8,0.0
14530226,207,SLSB01000445.1_1,GCA_007130675.1,K18006,293.43,309.8,0.0
14560071,207,SLQC01000173.1_4,GCA_007131625.1,K18006,293.43,307.9,0.0
14588196,207,SLOL01000208.1_3,GCA_007132495.1,K18006,293.43,311.4,0.0
14600687,207,SLNO01000075.1_11,GCA_007132975.1,K18006,293.43,315.4,0.0
14673881,207,SLIN01000167.1_3,GCA_007135605.1,K18006,293.43,317.8,0.0
14674979,207,SLIM01000204.1_2,GCA_007135625.1,K18006,293.43,366.7,0.0
14696586,207,SLHA01000087.1_22,GCA_007136405.1,K18006,293.43,339.0,0.0
14715215,207,QYPX01000150.1_19,GCA_007280205.1,K18006,293.43,384.4,0.0
14717087,207,QYQA01000113.1_10,GCA_007280285.1,K18006,293.43,383.9,0.0
14727269,207,QYQN01000101.1_25,GCA_007280895.1,K18006,293.43,402.5,0.0
14826708,207,RECX01000241.1_11,GCA_007693825.1,K18006,293.43,308.2,0.0
14888013,207,REEE01000213.1_59,GCA_007695245.1,K18006,293.43,372.5,0.0
14902925,207,VMRY01000009.1_51,GCA_007713595.1,K18006,293.43,391.7,0.0
14944943,207,SJPJ01000001.1_5611,GCA_007859835.1,K18006,293.43,330.4,0.0
14956226,207,VOPW01000001.1_423,GCA_007994965.1,K18006,293.43,391.1,0.0
14983739,207,SSFV01000043.1_2,GCA_008015565.1,K18006,293.43,363.1,0.0
14988538,207,SSGH01000047.1_3,GCA_008015835.1,K18006,293.43,389.7,0.0
15002338,207,VIKE01000081.1_44,GCA_008080565.1,K18006,293.43,408.8,0.0
15005030,207,VIKI01000057.1_4,GCA_008080595.1,K18006,293.43,388.1,0.0
15025247,207,VIRH01000101.1_155,GCA_008107755.1,K18006,293.43,335.8,0.0
15034276,207,RHKP01000018.1_32,GCA_008363215.1,K18006,293.43,341.4,0.0
15044967,207,CP032507.1_1825,GCA_008375315.1,K18006,293.43,341.8,0.0
15051040,207,QQUN01000005.1_142,GCA_008501585.1,K18006,293.43,393.8,0.0
15115212,207,WBUO01000134.1_3,GCA_008933675.1,K18006,293.43,412.3,0.0
15123774,207,WBUJ01000180.1_6,GCA_008933795.1,K18006,293.43,384.0,0.0
15126651,207,WBUF01000006.1_96,GCA_008933825.1,K18006,293.43,401.4,0.0
15139607,207,WBTZ01000027.1_26,GCA_009026175.1,K18006,293.43,385.5,0.0
15275947,207,SSTB01000190.1_8,GCA_009469665.1,K18006,293.43,408.4,0.0
15277080,207,SSSZ01000030.1_9,GCA_009469675.1,K18006,293.43,411.0,0.0
15280536,207,CP032508.2_283,GCA_009497875.2,K18006,293.43,326.2,0.0
15643408,207,WOUQ01000016.1_11,GCA_009772925.1,K18006,293.43,392.9,0.0
