annotation_id,gtdb_version,gene_id,genome_id,ko,threshold,score,e_value
699413,207,JTDA01000016.1_92,GCA_000803105.1,K06282,373.47,479.0,0.0
723386,207,AP014633.1_2435,GCA_000828835.1,K06282,373.47,433.0,0.0
723385,207,AP014633.1_2432,GCA_000828835.1,K06282,373.47,478.2,0.0
725198,207,AP014683.1_2023,GCA_000828975.1,K06282,373.47,536.7,0.0
727903,207,JQIS01000010.1_137,GCA_000830175.1,K06282,373.47,395.7,0.0
726911,207,JQIS01000022.1_3,GCA_000830175.1,K06282,373.47,469.9,0.0
728360,207,JQIT01000002.1_456,GCA_000830255.1,K06282,373.47,461.6,0.0
750014,207,LM997411.1_1650,GCA_000953475.1,K06282,373.47,375.7,0.0
749778,207,LM997411.1_1142,GCA_000953475.1,K06282,373.47,532.9,0.0
778823,207,LADR01000087.1_37,GCA_000961655.1,K06282,373.47,439.7,0.0
784391,207,LADS01000045.1_49,GCA_000961725.1,K06282,373.47,502.1,0.0
785801,207,LAEA01000079.1_4,GCA_000961745.1,K06282,373.47,555.2,0.0
788279,207,LADT01000087.1_59,GCA_000961765.1,K06282,373.47,420.1,0.0
793031,207,LADV01000254.1_4,GCA_000961805.1,K06282,373.47,385.1,0.0
798654,207,CP006871.1_7568,GCA_000963515.1,K06282,373.47,389.6,0.0
809589,207,LARN01000007.1_41,GCA_000980495.1,K06282,373.47,507.7,0.0
824534,207,LAKY01000063.1_181,GCA_000987045.1,K06282,373.47,390.9,0.0
822256,207,LAKY01000072.1_42,GCA_000987045.1,K06282,373.47,410.4,0.0
875501,207,CP011392.1_120,GCA_001005265.1,K06282,373.47,378.4,0.0
875577,207,CP011392.1_290,GCA_001005265.1,K06282,373.47,382.1,0.0
886888,207,LDXJ01000062.1_169,GCA_001029295.1,K06282,373.47,423.7,0.0
921681,207,LGTB01000010.1_101,GCA_001238275.1,K06282,373.47,526.5,0.0
933515,207,JXSN01000279.1_3,GCA_001276605.1,K06282,373.47,413.1,0.0
949672,207,LJCX01000021.1_123,GCA_001298545.1,K06282,373.47,386.4,0.0
954375,207,LJCW01000142.1_34,GCA_001298555.1,K06282,373.47,387.7,0.0
966585,207,LJNK01000029.1_36,GCA_001303025.1,K06282,373.47,450.0,0.0
969355,207,LJNS01000005.1_8,GCA_001303245.1,K06282,373.47,529.5,0.0
970549,207,LJTN01000006.1_74,GCA_001303415.1,K06282,373.47,463.7,0.0
992396,207,LJVB01000010.1_33,GCA_001304215.1,K06282,373.47,483.6,0.0
1010626,207,BAXG01000006.1_114,GCA_001310455.1,K06282,373.47,425.4,0.0
1040478,207,LJSF01000037.1_14,GCA_001314655.1,K06282,373.47,550.8,0.0
1110734,207,LKPX01000062.1_17,GCA_001443525.1,K06282,373.47,458.4,0.0
1223434,207,LLXO01000013.1_63,GCA_001484765.1,K06282,373.47,458.2,0.0
1226711,207,FAON01000007.1_50,GCA_001485605.1,K06282,373.47,503.7,0.0
1228644,207,LN908986.1_925,GCA_001486445.1,K06282,373.47,389.6,0.0
1230776,207,FAXN01000043.1_28,GCA_001493195.1,K06282,373.47,465.3,0.0
1235835,207,LGER01000039.1_18,GCA_001507915.1,K06282,373.47,403.0,0.0
1236570,207,LGER01000014.1_8,GCA_001507915.1,K06282,373.47,441.2,0.0
1257390,207,LPWA01000090.1_105,GCA_001510895.1,K06282,373.47,530.6,0.0
1263837,207,LFRU01000009.1_20,GCA_001512495.1,K06282,373.47,403.9,0.0
1274168,207,LFSJ01000050.1_11,GCA_001512695.1,K06282,373.47,419.1,0.0
1276931,207,LFSQ01000029.1_37,GCA_001512785.1,K06282,373.47,415.7,0.0
1295169,207,LFSR01000008.1_18,GCA_001513155.1,K06282,373.47,415.6,0.0
1310158,207,LNDB01000006.1_60,GCA_001515265.1,K06282,373.47,402.7,0.0
1319186,207,LOEW01000079.1_3,GCA_001516045.1,K06282,373.47,383.2,0.0
1320045,207,LOEW01000196.1_24,GCA_001516045.1,K06282,373.47,398.2,0.0
1322854,207,LOEZ01000080.1_69,GCA_001516055.1,K06282,373.47,401.7,0.0
1322805,207,LOEZ01000077.1_50,GCA_001516055.1,K06282,373.47,483.9,0.0
1458122,207,LUZT01000006.1_642,GCA_001602925.1,K06282,373.47,529.9,0.0
1483593,207,LUZY01000011.1_65,GCA_001603805.1,K06282,373.47,454.5,0.0
1484210,207,LUZY01000014.1_135,GCA_001603805.1,K06282,373.47,498.7,0.0
1485902,207,LUZZ01000084.1_11,GCA_001603845.1,K06282,373.47,451.9,0.0
1514507,207,LUOO01000100.1_12,GCA_001626765.1,K06282,373.47,559.8,0.0
1527644,207,CP014963.1_3434,GCA_001628815.1,K06282,373.47,471.2,0.0
1527248,207,CP014963.1_2765,GCA_001628815.1,K06282,373.47,474.2,0.0
1542381,207,LUUF01000115.1_25,GCA_001644045.1,K06282,373.47,537.7,0.0
1557821,207,LPNY01000122.1_60,GCA_001655195.1,K06282,373.47,459.2,0.0
1557816,207,LPNY01000122.1_55,GCA_001655195.1,K06282,373.47,470.5,0.0
1559070,207,LYSW01000046.1_5,GCA_001657295.1,K06282,373.47,519.3,0.0
1565289,207,LYSZ01000017.1_5,GCA_001657385.1,K06282,373.47,536.9,0.0
1577280,207,LZSH01000547.1_5,GCA_001665255.1,K06282,373.47,383.7,0.0
1585985,207,MAEO01000181.1_54,GCA_001683985.1,K06282,373.47,450.2,0.0
1600458,207,DAAJ01000071.1_11,GCA_001701115.1,K06282,373.47,458.7,0.0
1606114,207,CP011533.1_1084,GCA_001704275.1,K06282,373.47,389.9,0.0
1616279,207,LVKA01000011.1_139,GCA_001709035.1,K06282,373.47,456.1,0.0
1617157,207,LVKA01000016.1_131,GCA_001709035.1,K06282,373.47,476.0,0.0
1616918,207,LVKA01000015.1_93,GCA_001709035.1,K06282,373.47,540.4,0.0
1636788,207,MEDZ01000021.1_66,GCA_001724275.1,K06282,373.47,505.1,0.0
1673286,207,MEGM01000160.1_7,GCA_001725505.1,K06282,373.47,459.7,0.0
1688790,207,MAXH01000016.1_4,GCA_001750925.1,K06282,373.47,485.5,0.0
1692833,207,MAVP01000001.1_13,GCA_001751075.1,K06282,373.47,395.9,0.0
1698937,207,MDJB01000034.1_7,GCA_001752465.1,K06282,373.47,451.2,0.0
1703668,207,MEKI01000148.1_38,GCA_001766905.1,K06282,373.47,437.2,0.0
1716969,207,MELF01000045.1_111,GCA_001767525.1,K06282,373.47,454.4,0.0
1717929,207,MELI01000084.1_23,GCA_001767575.1,K06282,373.47,394.0,0.0
1724489,207,MEMN01000133.1_1,GCA_001767945.1,K06282,373.47,385.3,0.0
1727911,207,MEMX01000095.1_112,GCA_001768075.1,K06282,373.47,448.4,0.0
1741625,207,MELK01000053.1_98,GCA_001768645.1,K06282,373.47,428.7,0.0
1751862,207,MEOL01000034.1_36,GCA_001769215.1,K06282,373.47,492.7,0.0
1762009,207,MEPR01000021.1_112,GCA_001769835.1,K06282,373.47,450.1,0.0
1804271,207,MESI01000037.1_12,GCA_001770935.1,K06282,373.47,462.4,0.0
1808858,207,MESQ01000018.1_76,GCA_001771065.1,K06282,373.47,462.0,0.0
1810366,207,MESQ01000069.1_118,GCA_001771065.1,K06282,373.47,545.5,0.0
1848386,207,MEWM01000061.1_2,GCA_001775355.1,K06282,373.47,376.1,0.0
1852207,207,MEYC01000091.1_18,GCA_001775715.1,K06282,373.47,482.4,0.0
1904349,207,MFNE01000053.1_101,GCA_001783695.1,K06282,373.47,474.5,0.0
1904976,207,MFNF01000026.1_11,GCA_001783715.1,K06282,373.47,495.7,0.0
1980122,207,MGMJ01000053.1_51,GCA_001794945.1,K06282,373.47,437.8,0.0
2003934,207,MGNQ01000013.1_11,GCA_001796865.1,K06282,373.47,391.8,0.0
2018631,207,MGPO01000068.1_18,GCA_001797445.1,K06282,373.47,413.0,0.0
2023695,207,MGQA01000076.1_11,GCA_001797665.1,K06282,373.47,454.3,0.0
2026765,207,MGQD01000155.1_19,GCA_001797695.1,K06282,373.47,383.0,0.0
2037460,207,MGRL01000087.1_15,GCA_001798165.1,K06282,373.47,467.4,0.0
2057896,207,MGTD01000043.1_24,GCA_001799285.1,K06282,373.47,450.2,0.0
2059401,207,MGTI01000087.1_10,GCA_001799365.1,K06282,373.47,504.9,0.0
2061647,207,MGTJ01000104.1_6,GCA_001799395.1,K06282,373.47,410.0,0.0
2063634,207,MGTN01000144.1_9,GCA_001799475.1,K06282,373.47,409.4,0.0
2065274,207,MGTO01000134.1_3,GCA_001799485.1,K06282,373.47,490.2,0.0
2099078,207,MGWK01000067.1_31,GCA_001800975.1,K06282,373.47,497.9,0.0
2102949,207,MGWR01000038.1_19,GCA_001801085.1,K06282,373.47,489.6,0.0
2105725,207,MGWZ01000043.1_5,GCA_001801175.1,K06282,373.47,476.0,0.0
2132226,207,MGZB01000053.1_8,GCA_001801995.1,K06282,373.47,489.3,0.0
2134380,207,MGZK01000162.1_19,GCA_001802125.1,K06282,373.47,465.8,0.0
2134476,207,MGZK01000179.1_2,GCA_001802125.1,K06282,373.47,482.5,0.0
2139702,207,MGZJ01000041.1_113,GCA_001802645.1,K06282,373.47,482.1,0.0
2140370,207,MGZJ01000072.1_7,GCA_001802645.1,K06282,373.47,439.7,0.0
2141962,207,MGZO01000092.1_14,GCA_001802655.1,K06282,373.47,450.9,0.0
2177700,207,MHDU01000028.1_47,GCA_001803635.1,K06282,373.47,480.3,0.0
2179574,207,MHDW01000175.1_7,GCA_001803645.1,K06282,373.47,483.5,0.0
2204608,207,MHBM01000130.1_1,GCA_001804885.1,K06282,373.47,465.3,0.0
2208529,207,MHDZ01000064.1_5,GCA_001805055.1,K06282,373.47,459.8,0.0
2247051,207,MHXL01000146.1_10,GCA_001824455.1,K06282,373.47,451.9,0.0
2257195,207,MHXM01000118.1_8,GCA_001825565.1,K06282,373.47,484.6,0.0
2263588,207,MHZB01000029.1_7,GCA_001828605.1,K06282,373.47,468.3,0.0
2269527,207,MHZX01000111.1_10,GCA_001828935.1,K06282,373.47,457.8,0.0
2269361,207,MHZX01000104.1_2,GCA_001828935.1,K06282,373.47,550.0,0.0
2279785,207,MIBH01000055.1_10,GCA_001829455.1,K06282,373.47,381.6,0.0
2281296,207,MIBJ01000056.1_65,GCA_001829495.1,K06282,373.47,387.1,0.0
2283404,207,MIBZ01000040.1_18,GCA_001829675.1,K06282,373.47,448.9,0.0
2285590,207,MICF01000004.1_210,GCA_001829785.1,K06282,373.47,445.0,0.0
2327025,207,MNXW01000096.1_8,GCA_001871515.1,K06282,373.47,545.4,0.0
2339094,207,MNXU01000002.1_44,GCA_001872285.1,K06282,373.47,550.8,0.0
2337952,207,MNXU01000064.1_9,GCA_001872285.1,K06282,373.47,456.4,0.0
2346520,207,MNWS01000094.1_8,GCA_001872685.1,K06282,373.47,529.0,0.0
2348167,207,MNWR01000022.1_1,GCA_001872725.1,K06282,373.47,540.1,0.0
2346794,207,MNWR01000038.1_25,GCA_001872725.1,K06282,373.47,468.6,0.0
2355141,207,MNYN01000078.1_13,GCA_001873105.1,K06282,373.47,492.3,0.0
2356869,207,MNYK01000134.1_7,GCA_001873115.1,K06282,373.47,440.8,0.0
2357474,207,MNYP01000090.1_8,GCA_001873135.1,K06282,373.47,392.2,0.0
2360388,207,MNYV01000161.1_10,GCA_001873285.1,K06282,373.47,434.3,0.0
2361464,207,MNYW01000136.1_2,GCA_001873295.1,K06282,373.47,443.7,0.0
2362218,207,MNYW01000182.1_37,GCA_001873295.1,K06282,373.47,527.0,0.0
2372876,207,MNZR01000243.1_1,GCA_001873705.1,K06282,373.47,451.0,0.0
2376426,207,MNYH01000092.1_21,GCA_001873935.1,K06282,373.47,409.4,0.0
2381295,207,MNYJ01000169.1_3,GCA_001874005.1,K06282,373.47,440.7,0.0
2298351,207,BDIR01000009.1_61,GCA_001895145.1,K06282,373.47,458.2,0.0
2298356,207,BDIR01000009.1_66,GCA_001895145.1,K06282,373.47,461.9,0.0
2437030,207,MKUE01000012.1_26,GCA_001897675.1,K06282,373.47,486.3,0.0
2438397,207,MKUE01000131.1_80,GCA_001897675.1,K06282,373.47,414.3,0.0
2438866,207,MKUH01000003.1_23,GCA_001897745.1,K06282,373.47,470.1,0.0
2509929,207,MKVK01000043.1_242,GCA_001898825.1,K06282,373.47,466.5,0.0
2521578,207,MKUW01000027.1_160,GCA_001899005.1,K06282,373.47,456.0,0.0
2543201,207,MKWL01000018.1_34,GCA_001899305.1,K06282,373.47,495.7,0.0
2548066,207,MPOA01000001.1_185,GCA_001899445.1,K06282,373.47,395.7,0.0
2558902,207,MKVV01000061.1_2,GCA_001899645.1,K06282,373.47,380.2,0.0
2564376,207,MKWM01000007.1_72,GCA_001899765.1,K06282,373.47,490.6,0.0
2568120,207,MKWN01000056.1_21,GCA_001899775.1,K06282,373.47,487.3,0.0
2582331,207,MQUF01000007.1_38,GCA_001914235.1,K06282,373.47,486.3,0.0
2594225,207,MNQK01000017.1_4,GCA_001915385.1,K06282,373.47,499.0,0.0
2639574,207,MOEB01000009.1_29,GCA_001939945.1,K06282,373.47,548.0,0.0
2665828,207,MKJX01000168.1_13,GCA_001942415.1,K06282,373.47,384.9,0.0
2680145,207,MQVI01000011.1_48,GCA_002002485.1,K06282,373.47,456.1,0.0
2690656,207,CP019882.1_4055,GCA_002007745.1,K06282,373.47,396.7,0.0
2693140,207,CP019936.1_2925,GCA_002009425.1,K06282,373.47,497.3,0.0
2691714,207,CP019936.1_280,GCA_002009425.1,K06282,373.47,405.0,0.0
2692470,207,CP019936.1_1704,GCA_002009425.1,K06282,373.47,537.7,0.0
2722583,207,MTNR01000034.1_8,GCA_002011495.1,K06282,373.47,426.2,0.0
2725204,207,MTOQ01000058.1_7,GCA_002011735.1,K06282,373.47,488.0,0.0
2727200,207,MTOU01000018.1_12,GCA_002011745.1,K06282,373.47,510.5,0.0
2728062,207,MTOX01000015.1_79,GCA_002011795.1,K06282,373.47,498.0,0.0
2729908,207,MTOV01000020.1_100,GCA_002011815.1,K06282,373.47,493.8,0.0
2731568,207,MTPE01000498.1_1,GCA_002011835.1,K06282,373.47,433.1,0.0
2743436,207,LLYS01000003.1_192,GCA_002049495.1,K06282,373.47,468.5,0.0
2748238,207,MVCZ01000186.1_2,GCA_002049825.1,K06282,373.47,505.9,0.0
2765935,207,MWZA01000197.1_6,GCA_002050455.1,K06282,373.47,374.2,0.0
2787172,207,MVRO01000036.1_14,GCA_002067395.1,K06282,373.47,412.4,0.0
2792281,207,MVQK01000042.1_4,GCA_002067515.1,K06282,373.47,403.0,0.0
2873318,207,MWDV01000237.1_3,GCA_002070715.1,K06282,373.47,455.8,0.0
2927618,207,NBLN01000015.1_33,GCA_002084425.1,K06282,373.47,387.0,0.0
2943686,207,MZGN01000048.1_3,GCA_002085085.1,K06282,373.47,379.1,0.0
2943586,207,MZGN01000039.1_4,GCA_002085085.1,K06282,373.47,461.8,0.0
2949730,207,NATN01000066.1_1,GCA_002085355.1,K06282,373.47,406.9,0.0
2952995,207,NBMI01000153.1_15,GCA_002085445.1,K06282,373.47,466.8,0.0
2966351,207,LQPB01000041.1_26,GCA_002102225.1,K06282,373.47,397.4,0.0
3063445,207,NHBR02000092.1_36,GCA_002167435.2,K06282,373.47,498.4,0.0
3148309,207,NBMY01000117.1_46,GCA_002212985.1,K06282,373.47,494.2,0.0
3158121,207,MJUZ01000001.1_60,GCA_002237645.1,K06282,373.47,509.3,0.0
3158369,207,MJUZ01000008.1_27,GCA_002237645.1,K06282,373.47,424.1,0.0
3218588,207,CP020815.1_2083,GCA_002243705.1,K06282,373.47,487.8,0.0
3277587,207,NKJG01000006.1_107,GCA_002256395.1,K06282,373.47,496.2,0.0
3280872,207,NKJC01000002.1_495,GCA_002256435.1,K06282,373.47,503.4,0.0
3284015,207,NNSG01000003.1_212,GCA_002256485.1,K06282,373.47,522.9,0.0
3284027,207,NNSG01000003.1_225,GCA_002256485.1,K06282,373.47,445.7,0.0
3288966,207,NCHJ01000020.1_6,GCA_002256765.1,K06282,373.47,503.0,0.0
3299741,207,NCGX01000033.1_7,GCA_002256995.1,K06282,373.47,493.3,0.0
3329744,207,NCBR01000055.1_16,GCA_002279285.1,K06282,373.47,417.9,0.0
3336879,207,NCCT01000012.1_38,GCA_002279795.1,K06282,373.47,485.3,0.0
3381911,207,NCGJ01000003.1_21,GCA_002281555.1,K06282,373.47,486.4,0.0
3394531,207,NCIJ01000002.1_366,GCA_002282015.1,K06282,373.47,376.6,0.0
3484433,207,DBDO01000002.1_2,GCA_002293605.1,K06282,373.47,421.5,0.0
3485769,207,DBDN01000005.1_23,GCA_002293615.1,K06282,373.47,522.0,0.0
3491349,207,DBEH01000044.1_4,GCA_002294005.1,K06282,373.47,396.2,0.0
3534195,207,DBME01000315.1_11,GCA_002298155.1,K06282,373.47,375.2,0.0
3539873,207,DBNK01000036.1_57,GCA_002298335.1,K06282,373.47,540.9,0.0
3547925,207,DBMK01000163.1_2,GCA_002298885.1,K06282,373.47,387.2,0.0
3551737,207,DBMM01000060.1_31,GCA_002298925.1,K06282,373.47,485.4,0.0
3551639,207,DBMM01000049.1_27,GCA_002298925.1,K06282,373.47,473.9,0.0
3554053,207,DBMN01000310.1_6,GCA_002298965.1,K06282,373.47,467.1,0.0
3552896,207,DBMN01000371.1_1,GCA_002298965.1,K06282,373.47,509.0,0.0
3552899,207,DBMN01000371.1_4,GCA_002298965.1,K06282,373.47,551.0,0.0
3560420,207,DBNU01000196.1_9,GCA_002299125.1,K06282,373.47,499.8,0.0
3570871,207,DBOL01000029.1_70,GCA_002299555.1,K06282,373.47,381.2,0.0
3578053,207,DBNV01000116.1_15,GCA_002299865.1,K06282,373.47,409.4,0.0
3590275,207,NCEH01000084.1_12,GCA_002304505.1,K06282,373.47,436.2,0.0
3600645,207,DBPS01000040.1_104,GCA_002304935.1,K06282,373.47,429.9,0.0
3625378,207,DBRE01000062.1_6,GCA_002305535.1,K06282,373.47,412.1,0.0
3656686,207,DBTJ01000096.1_4,GCA_002306985.1,K06282,373.47,466.2,0.0
3669627,207,DBTS01000093.1_1,GCA_002307175.1,K06282,373.47,382.0,0.0
3676739,207,DBTV01000015.1_52,GCA_002307235.1,K06282,373.47,496.9,0.0
3758583,207,DBZJ01000137.1_6,GCA_002311635.1,K06282,373.47,377.8,0.0
3788518,207,DCCG01000009.1_20,GCA_002314145.1,K06282,373.47,567.5,0.0
3793025,207,DCFC01000010.1_15,GCA_002314325.1,K06282,373.47,461.3,0.0
3793942,207,DCFV01000047.1_8,GCA_002314435.1,K06282,373.47,497.2,0.0
3879550,207,DCIZ01000009.1_7,GCA_002317305.1,K06282,373.47,452.0,0.0
3889328,207,DCFU01000030.1_8,GCA_002319795.1,K06282,373.47,471.5,0.0
3891596,207,DCFR01000039.1_83,GCA_002319815.1,K06282,373.47,452.8,0.0
3894377,207,DCFT01000143.1_39,GCA_002319885.1,K06282,373.47,486.3,0.0
3942103,207,DCSM01000009.1_7,GCA_002325605.1,K06282,373.47,490.1,0.0
3948330,207,DCUN01000034.1_26,GCA_002327225.1,K06282,373.47,485.8,0.0
3949598,207,DCUX01000032.1_4,GCA_002327235.1,K06282,373.47,398.9,0.0
3954138,207,DCVI01000127.1_9,GCA_002327315.1,K06282,373.47,433.2,0.0
3954881,207,DCVO01000092.1_17,GCA_002327405.1,K06282,373.47,550.1,0.0
3955169,207,DCVO01000164.1_24,GCA_002327405.1,K06282,373.47,488.0,0.0
3958564,207,DCWA01000007.1_3,GCA_002327445.1,K06282,373.47,446.8,0.0
3989432,207,DCUJ01000012.1_7,GCA_002328495.1,K06282,373.47,444.5,0.0
3990711,207,DCUV01000032.1_10,GCA_002328585.1,K06282,373.47,391.6,0.0
4016941,207,DCTH01000016.1_5,GCA_002329495.1,K06282,373.47,422.8,0.0
4020995,207,DCTK01000009.1_12,GCA_002329575.1,K06282,373.47,526.5,0.0
4063386,207,DDCH01000009.1_90,GCA_002335055.1,K06282,373.47,459.7,0.0
4077118,207,DDEN01000061.1_230,GCA_002336115.1,K06282,373.47,498.3,0.0
4090764,207,DDES01000240.1_3,GCA_002336765.1,K06282,373.47,538.3,0.0
4094435,207,DDEX01000046.1_2,GCA_002336845.1,K06282,373.47,556.9,0.0
4101671,207,DDEY01000009.1_47,GCA_002336965.1,K06282,373.47,478.0,0.0
4106575,207,DDFD01000029.1_6,GCA_002337005.1,K06282,373.47,499.5,0.0
4110535,207,DDFH01000003.1_340,GCA_002337085.1,K06282,373.47,480.0,0.0
4113250,207,DDFJ01000004.1_1997,GCA_002337125.1,K06282,373.47,500.3,0.0
4124684,207,DDHB01000033.1_92,GCA_002337925.1,K06282,373.47,464.5,0.0
4132733,207,DDHP01000086.1_46,GCA_002338145.1,K06282,373.47,493.6,0.0
4157912,207,DDJQ01000145.1_35,GCA_002339125.1,K06282,373.47,564.4,0.0
4164320,207,DDKK01000001.1_51,GCA_002339325.1,K06282,373.47,494.8,0.0
4165229,207,DDKM01000090.1_7,GCA_002339345.1,K06282,373.47,374.4,0.0
4167017,207,DDKQ01000058.1_4,GCA_002339355.1,K06282,373.47,422.8,0.0
4173353,207,DDKP01000076.1_15,GCA_002339745.1,K06282,373.47,394.1,0.0
4173755,207,DDKP01000174.1_4,GCA_002339745.1,K06282,373.47,404.5,0.0
4173743,207,DDKP01000176.1_4,GCA_002339745.1,K06282,373.47,420.3,0.0
4176964,207,DDKS01000035.1_12,GCA_002340095.1,K06282,373.47,544.5,0.0
4181352,207,DDLU01000279.1_2,GCA_002340305.1,K06282,373.47,429.8,0.0
4181887,207,DDLU01000291.1_2,GCA_002340305.1,K06282,373.47,381.2,0.0
4186414,207,DDLX01000017.1_19,GCA_002340355.1,K06282,373.47,494.2,0.0
4199384,207,DDOS01000101.1_2,GCA_002341805.1,K06282,373.47,507.4,0.0
4198854,207,DDOS01000109.1_13,GCA_002341805.1,K06282,373.47,403.9,0.0
4222003,207,DDQN01000097.1_15,GCA_002342685.1,K06282,373.47,465.7,0.0
4240559,207,DDST01000085.1_6,GCA_002343485.1,K06282,373.47,444.4,0.0
4246301,207,DDRS01000015.1_101,GCA_002343685.1,K06282,373.47,495.0,0.0
4257723,207,DDTK01000010.1_15,GCA_002344065.1,K06282,373.47,512.4,0.0
4265931,207,DDTA01000014.1_14,GCA_002344285.1,K06282,373.47,476.1,0.0
4280143,207,DDUQ01000065.1_61,GCA_002344885.1,K06282,373.47,460.2,0.0
4283347,207,DDUV01000126.1_2,GCA_002344975.1,K06282,373.47,503.2,0.0
4300728,207,DDWE01000101.1_20,GCA_002345625.1,K06282,373.47,478.0,0.0
4307905,207,DDWF01000137.1_22,GCA_002345845.1,K06282,373.47,550.5,0.0
4307895,207,DDWF01000137.1_9,GCA_002345845.1,K06282,373.47,461.3,0.0
4328870,207,DDWZ01000028.1_100,GCA_002347095.1,K06282,373.47,452.3,0.0
4333716,207,DDXK01000064.1_10,GCA_002347185.1,K06282,373.47,455.5,0.0
4336937,207,DDXW01000067.1_5,GCA_002347285.1,K06282,373.47,460.1,0.0
4345981,207,DDYH01000004.1_60,GCA_002347615.1,K06282,373.47,478.9,0.0
4346316,207,DDYH01000062.1_23,GCA_002347615.1,K06282,373.47,465.0,0.0
4346986,207,DDYH01000041.1_58,GCA_002347615.1,K06282,373.47,511.9,0.0
4362988,207,DDYN01000045.1_6,GCA_002347965.1,K06282,373.47,430.7,0.0
4366381,207,DDYO01000252.1_3,GCA_002348045.1,K06282,373.47,415.6,0.0
4392421,207,DEDT01000059.1_56,GCA_002350105.1,K06282,373.47,458.0,0.0
4416724,207,DEHU01000223.1_42,GCA_002352125.1,K06282,373.47,446.0,0.0
4421525,207,DEHY01000149.1_25,GCA_002352185.1,K06282,373.47,439.3,0.0
4435269,207,DEIL01000300.1_4,GCA_002352445.1,K06282,373.47,484.3,0.0
4445731,207,DEIV01000057.1_9,GCA_002352665.1,K06282,373.47,496.0,0.0
4448055,207,DDHL01000105.1_10,GCA_002352945.1,K06282,373.47,392.9,0.0
