annotation_id,gtdb_version,gene_id,genome_id,ko,threshold,score,e_value
15184161,207,WHTU01000007.1_21,GCA_009377575.1,K00122,251.83,419.6,0.0
15205508,207,WHTJ01000085.1_6,GCA_009377795.1,K00122,251.83,608.4,0.0
15222998,207,WHSY01000272.1_1,GCA_009379815.1,K00122,251.83,286.4,0.0
15228744,207,WHSZ01000053.1_30,GCA_009379845.1,K00122,251.83,591.2,0.0
15244309,207,WHSQ01000026.1_3,GCA_009380005.1,K00122,251.83,619.5,0.0
15269927,207,VFGV01000020.1_43,GCA_009392275.1,K00122,251.83,593.8,0.0
15271124,207,VFGW01000020.1_96,GCA_009392295.1,K00122,251.83,589.2,0.0
15300745,207,WJXE01000039.1_7,GCA_009665115.1,K00122,251.83,561.8,0.0
15389469,207,SHYR01000042.1_2,GCA_009692705.1,K00122,251.83,602.7,0.0
15407161,207,SHXT01000010.1_2,GCA_009693175.1,K00122,251.83,599.7,0.0
15413461,207,SHXQ01000003.1_58,GCA_009693255.1,K00122,251.83,617.7,0.0
15425373,207,SHWZ01000027.1_16,GCA_009693575.1,K00122,251.83,625.0,0.0
15429286,207,SHWR01000009.1_7,GCA_009693745.1,K00122,251.83,572.0,0.0
16059113,207,WQVT01000370.1_2,GCA_009785715.1,K00122,251.83,578.2,0.0
16153384,207,VXTR01000041.1_2,GCA_009837355.1,K00122,251.83,594.0,0.0
16186619,207,VXQP01000084.1_39,GCA_009838965.1,K00122,251.83,593.1,0.0
16216526,207,VXOG01000048.1_10,GCA_009840165.1,K00122,251.83,601.2,0.0
16218182,207,VXOI01000011.1_29,GCA_009840175.1,K00122,251.83,531.9,0.0
16234511,207,VXNJ01000001.1_13,GCA_009840625.1,K00122,251.83,587.6,0.0
16245503,207,VXMO01000016.1_4,GCA_009841045.1,K00122,251.83,596.8,0.0
16290730,207,VYDC01000164.1_3,GCA_009843585.1,K00122,251.83,575.6,0.0
16803638,207,RGHK01000059.1_5,GCA_010024215.1,K00122,251.83,575.0,0.0
17028496,207,WOTO01000080.1_12,GCA_010993775.1,K00122,251.83,524.4,0.0
17151698,207,DSOG01000003.1_75,GCA_011053295.1,K00122,251.83,615.6,0.0
17175210,207,DSJE01000080.1_18,GCA_011054145.1,K00122,251.83,309.1,0.0
17194879,207,DSHH01000004.1_36,GCA_011055025.1,K00122,251.83,306.9,0.0
17395352,207,DSSN01000107.1_8,GCA_011331095.1,K00122,251.83,547.8,0.0
17487703,207,DTHY01000362.1_1,GCA_011334635.1,K00122,251.83,583.3,0.0
17786666,207,DRXZ01000037.1_14,GCA_011380455.1,K00122,251.83,312.5,0.0
18146606,207,WOZJ01000043.1_6,GCA_011620345.1,K00122,251.83,553.5,0.0
18202668,207,WVWY01000015.1_2,GCA_011773785.1,K00122,251.83,608.1,0.0
18507758,207,JAAXGS010000195.1_3,GCA_012271225.1,K00122,251.83,605.8,0.0
18659495,207,JAAZAR010000144.1_9,GCA_012514235.1,K00122,251.83,370.7,0.0
19812504,207,JABFSV010000420.1_35,GCA_013140405.1,K00122,251.83,613.2,0.0
20826382,207,JABFRO010000002.1_231,GCA_013141125.1,K00122,251.83,595.9,0.0
22823464,207,JABMNL010000040.1_110,GCA_013204585.1,K00122,251.83,527.0,0.0
93330025,207,JABDAB010000061.1_5,GCA_013289415.1,K00122,251.83,574.7,0.0
93335755,207,JABCZO010000015.1_15,GCA_013289615.1,K00122,251.83,614.9,0.0
93105712,207,JABCYU010000060.1_13,GCA_013290045.1,K00122,251.83,298.2,0.0
92988199,207,JABWCR010000004.1_75,GCA_013359125.1,K00122,251.83,261.5,0.0
92652246,207,JACASX010000009.1_27,GCA_013390745.1,K00122,251.83,584.7,0.0
92653082,207,JACASW010000003.1_14,GCA_013390785.1,K00122,251.83,591.5,0.0
24315996,207,JACDBR010000160.1_5,GCA_013694825.1,K00122,251.83,599.8,0.0
24316589,207,JACDBP010000061.1_14,GCA_013694835.1,K00122,251.83,421.3,0.0
24413989,207,JACDAS010000033.1_2,GCA_013695295.1,K00122,251.83,607.0,0.0
24414505,207,JACDAR010000207.1_7,GCA_013695335.1,K00122,251.83,510.0,0.0
24416914,207,JACDAN010000017.1_5,GCA_013695385.1,K00122,251.83,624.0,0.0
24416907,207,JACDAN010000261.1_10,GCA_013695385.1,K00122,251.83,558.4,0.0
24423902,207,JACDAJ010000100.1_4,GCA_013695475.1,K00122,251.83,490.8,0.0
24438065,207,JACCZW010000089.1_26,GCA_013695765.1,K00122,251.83,600.6,0.0
24541254,207,JACCZI010000093.1_3,GCA_013696015.1,K00122,251.83,479.1,0.0
24541962,207,JACCZH010000020.1_1,GCA_013696045.1,K00122,251.83,605.8,0.0
24811023,207,JACCXX010000069.1_6,GCA_013696805.1,K00122,251.83,491.9,0.0
24935556,207,JACCXM010000110.1_1,GCA_013697005.1,K00122,251.83,481.8,0.0
24948932,207,JACCWY010000504.1_4,GCA_013697395.1,K00122,251.83,289.3,0.0
24955214,207,JACCWL010000127.1_1,GCA_013697645.1,K00122,251.83,601.2,0.0
25075626,207,JACCVC010000173.1_3,GCA_013698305.1,K00122,251.83,606.8,0.0
25080993,207,JACCUV010000206.1_1,GCA_013698495.1,K00122,251.83,338.0,0.0
25125209,207,JACCTS010000540.1_5,GCA_013812245.1,K00122,251.83,283.4,0.0
25141280,207,JACCSU010000046.1_8,GCA_013812825.1,K00122,251.83,628.1,0.0
25151225,207,JACCSF010000190.1_2,GCA_013813135.1,K00122,251.83,602.7,0.0
25152013,207,JACCSF010000014.1_1,GCA_013813135.1,K00122,251.83,443.4,0.0
25159606,207,JACCRS010000085.1_2,GCA_013813435.1,K00122,251.83,623.8,0.0
25187323,207,JACDGB010000128.1_5,GCA_013815485.1,K00122,251.83,509.5,0.0
25192241,207,JACDFU010000016.1_4,GCA_013815585.1,K00122,251.83,604.6,0.0
24995712,207,JACDDU010000001.1_191,GCA_013816845.1,K00122,251.83,584.3,0.0
25000574,207,JACDDL010000013.1_25,GCA_013817045.1,K00122,251.83,599.6,0.0
25026371,207,JACDHU010000021.1_5,GCA_013820865.1,K00122,251.83,607.8,0.0
25039553,207,JACDGU010000073.1_6,GCA_013821475.1,K00122,251.83,610.3,0.0
24908139,207,JACERO010000052.1_17,GCA_013911135.1,K00122,251.83,599.6,0.0
24648541,207,JACESF010000048.1_17,GCA_013911975.1,K00122,251.83,608.2,0.0
24679905,207,JACJIB010000005.1_364,GCA_014138645.1,K00122,251.83,583.5,0.0
24726424,207,AP023361.1_2266,GCA_014191545.1,K00122,251.83,597.0,0.0
24577798,207,JAAZYI010000036.1_10,GCA_014239735.1,K00122,251.83,553.1,0.0
24387676,207,JACMMP010000166.1_47,GCA_014378995.1,K00122,251.83,617.9,0.0
25357128,207,JACMJU010000100.1_7,GCA_014380485.1,K00122,251.83,618.8,0.0
25215456,207,JAATVP010000090.1_13,GCA_014523625.1,K00122,251.83,554.6,0.0
25216774,207,JAATVR010000057.1_3,GCA_014523665.1,K00122,251.83,558.7,0.0
25217625,207,JAATVT010000244.1_3,GCA_014523685.1,K00122,251.83,545.9,0.0
25219205,207,JAABVD010000018.1_4,GCA_014529615.1,K00122,251.83,585.5,0.0
25226712,207,JACVRW010000016.1_1,GCA_014534235.1,K00122,251.83,427.1,0.0
25293822,207,JACWEO010000002.1_90,GCA_014653355.1,K00122,251.83,580.6,0.0
25296918,207,JACWEN010000060.1_1,GCA_014653455.1,K00122,251.83,448.6,0.0
25297092,207,JACWEK010000011.1_15,GCA_014653535.1,K00122,251.83,584.5,0.0
